Data,Último
2014-01-31,108.25965517241379
2014-02-28,108.84892857142857
2014-03-31,107.62161290322581
2014-04-30,107.51633333333334
2014-05-31,109.51935483870967
2014-06-30,111.55766666666666
2014-07-31,107.18709677419355
2014-08-31,102.25645161290322
2014-09-30,97.63033333333333
2014-10-31,88.33387096774193
2014-11-30,80.51413793103448
2014-12-31,63.381
