Data,Último
2022-01-31,86.50523809523808
2022-02-28,97.12899999999999
2022-03-31,117.24521739130434
2022-04-30,104.888
2022-05-31,113.11136363636363
2022-06-30,122.71095238095238
2022-07-31,111.92571428571429
2022-08-31,100.44636363636364
2022-09-30,89.74954545454545
2022-10-31,93.33190476190477
2022-11-30,91.41545454545455
2022-12-31,80.99666666666667
